ImageId,EncodedPixels
test_mask_115,1253 1 16123 1 16334 1 16351 2 16383 1 16581 1 16584 1 16586 1 16601 1 16615 2 16831 1 16834 1 16841 2 16865 2 16872 1 17084 1 17091 2 17122 2 17377 1 17848 1 17850 1 18099 2 18344 1 18597 1 18604 2 18855 1 19095 1 19339 3 19347 2 19661 1 19663 2 19911 1 20088 1 20325 1 20409 1 20418 1 20589 1 20649 1 20660 1 20827 1 20837 1 20840 1 21074 1 21087 1 21093 1 21159 1 21161 1 21328 1 21335 1 21584 1 21586 2 21590 2 21827 1 21836 1 21843 1 21925 1 21931 1 22075 1 22327 2 22339 1 22590 1 22823 1 22928 1 23079 1 23085 1 23324 2 23333 1 23437 1 23687 1 23833 1 23835 1 24080 2 24083 1 24331 1 24335 1 24579 1 24581 1 24584 2 24829 1 24832 1 25332 1 25576 2 25824 1 25826 1 26332 1 27576 1 27826 1 29078 1 30078 1 30573 1 30832 1 31075 1 31329 2 31582 1 31585 1 32081 1 32083 1 32331 1 32334 1 36081 1 36828 1 38825 1 40584 1 40591 1 40828 1 41076 1 41327 1 41340 1 43160 2 44405 1
test_mask_116,1253 1 10085 2 10088 1 10333 2 10586 1 10617 1 10831 1 10835 1 10838 1 11081 1 11112 1 11582 1 12127 1 18295 1 19538 1 20286 1 20535 2 20538 1 21536 1 21785 4 22036 1 22038 1 22284 5 22534 5 22784 2 24286 1 30288 1 31288 1 32286 1 33786 1 34038 1 34288 1 40174 1
test_mask_117,1253 1 17827 1 18100 1 18321 1 18569 2 18822 1 19070 1 19565 1 19568 3 19816 2 19819 2 20067 2 20314 5 20566 4 20815 2 21066 2 21316 2 21800 1 21931 2 21963 1 22052 1 22209 1 22302 1 22304 2 22430 1 22548 1 22553 2 22557 1 22800 1 22803 1 23800 1 24304 1 25802 1 26052 1 26303 1 26550 1 26553 2 26800 1 27305 1 30288 1 30307 2 30535 1 30537 1 30539 1 30789 1 31039 1 39800 1 41068 2 41074 1 41320 1 42072 1 42319 2 42815 1 42817 1 42827 1 43074 2 43322 1 43570 1 43581 1 43819 1 44068 3 44075 1 44319 2 44325 1 44577 1 45317 1 45567 1 45819 2 46069 1
test_mask_118,1253 1 12127 1 13371 1 13625 1 13838 1 13868 2 13874 1 14088 1 14115 1 14119 1 14365 1 14609 1 14619 2 14850 1 14853 1 14869 1 14871 1 15100 3 15115 2 15131 1 15351 1 15623 1 15852 2 15856 2 15868 1 15871 1 15873 1 15875 1 15878 1 16102 2 16119 1 16123 2 16338 1 16340 1 16351 2 16382 1 16584 1 16590 1 16595 1 16601 1 16605 3 16620 1 16626 2 16829 1 16835 1 16840 4 16846 1 16861 1 16871 1 16873 2 16876 2 16880 1 17091 2 17096 1 17102 1 17107 3 17122 3 17128 1 17339 1 17347 2 17352 1 17358 1 17370 1 17374 1 17593 1 17604 1 17608 2 17623 1 17629 1 17631 1 17839 1 17859 1 17864 1 17875 1 18068 2 18107 1 18114 1 18318 2 18355 1 18569 2 18574 1 18604 2 18817 3 18855 1 18870 1 19070 1 19095 1 19104 1 19315 2 19339 1 19364 1 19371 1 19569 2 19598 1 19816 1 20060 1 20088 1 20553 1 20558 1 20567 1 20587 1 20589 1 20592 1 20598 1 20808 2 20834 1 20837 1 20840 1 20842 1 20845 1 20849 1 21087 1 21092 2 21300 1 21315 1 21556 1 21558 2 21562 1 21567 1 21582 1 21590 2 21598 2 21800 3 21818 1 21843 1 21962 2 22052 2 22066 2 22209 1 22303 6 22315 2 22338 1 22340 1 22347 2 22464 1 22548 1 22550 1 22553 3 22557 2 22565 2 22713 1 22800 1 22803 3 22809 1 22839 1 22959 1 23054 1 23210 1 23216 1 23340 1 23347 1 23553 3 23581 1 23800 1 24298 1 24303 2 24548 1 24554 1 24576 1 24579 1 24585 1 24826 2 24829 1 24835 1 25077 1 25299 1 25327 1 25552 1 25583 1 25585 1 25802 1 25825 1 25833 1 26045 1 26051 1 26298 1 26301 1 26332 1 26550 2 26580 1 26800 1 27288 2 27538 1 27794 1 28043 1 28285 1 28542 1 29536 1 29786 1 29788 2 29792 1 30034 1 30036 3 30287 2 30534 2 30537 3 30788 2 31034 1 33042 1 35289 1 38038 1 39315 1 39800 1 40052 1 40054 1 40069 1 40317 2 40800 1 40828 1 41068 4 41074 1 41079 1 41082 1 41304 1 41326 2 41567 1 41800 1 41802 1 41821 1 41823 1 42072 1 42080 1 42315 1 42319 2 42322 1 42325 1 42570 1 42815 3 42823 1 42825 2 43074 2 43078 1 43083 1 43315 1 43564 2 43569 2 43572 1 43819 1 43823 1 43832 1 44068 3 44075 1 44082 1 44318 3 44325 3 44332 1 44577 1
test_mask_119,1253 1 18067 2 18561 2 18565 1 18569 1 18816 4 19069 1 19307 1 19558 2 19567 3 19800 1 19809 4 20044 1 20060 1 20293 1 20304 2 20307 2 20548 1 20558 4 20567 1 20582 1 20792 1 20808 2 20811 1 21058 1 21560 1 21567 1 22566 1 22785 1 22789 1 23039 1 23538 1 30272 1 32272 2 43538 1 44038 1 48875 1 49620 1 50620 1
test_mask_120,1253 1 16584 1 16632 1 16872 1 17091 1 17122 2 17624 1 17629 1 17827 1 17847 4 17853 1 17871 1 17873 1 17878 2 17882 1 18098 3 18114 1 18131 1 18344 1 18349 3 18355 1 18375 1 18569 1 18595 1 18597 1 18600 2 18604 2 18616 1 18626 1 18850 1 19100 1 19339 1 19370 1 19565 1 19569 3 19820 2 20068 1 20314 1 20318 3 20336 1 20563 1 20566 5 20574 1 20815 1 21315 1 21553 1 21556 4 21562 1 21564 1 21800 2 21805 3 21817 3 22052 1 22067 2 22304 2 22307 2 22315 3 22553 2 22557 1 22566 2 22569 1 22803 1 22809 1 22816 1 23058 1 23060 2 23301 1 23308 2 23550 1 23559 2 23800 1 23805 1 24054 1 24298 1 24302 3 24308 1 24548 1 24553 3 24558 1 24805 1 25802 1 26051 2 26303 2 26550 1 26554 1 32050 1 32300 1 33553 1 33801 1 34051 2 37809 1 38059 1 40811 1 41068 2 41319 2 41817 1 42069 1 42072 1 42315 1 42319 2 42322 1 42815 3 42827 1 43070 1 43075 1 43078 1 43083 1 43315 1 43564 1 43570 1 43572 1 44068 3 44319 2 44325 3
test_mask_121,1253 1 12462 1 22052 1 22302 2 22553 1 28043 1 30535 1 31294 1 32042 1 34042 1 34293 1 35792 1 36042 2 38050 1 39052 1 39298 1 39800 1 39802 1 40050 4 40301 1 40551 2 40799 2 41048 2 41298 1 41301 4 41551 3 41800 5 42049 2 42053 2 42300 2 42552 3 42800 1 45064 1 45068 2 45317 3 45566 4 45815 6 46065 2 46069 1 46566 2 47083 1 47333 1 47581 1 47831 1 47834 1 48081 2 48085 1 48850 1 49613 2 49854 1 51407 1 51409 1 51413 1 51416 1 51911 1 52162 2 52165 1
test_mask_122,1253 1 7131 1 7835 1 7874 1 7882 1 8083 1 8128 1 8590 1 8604 2 8619 1 8621 1 8627 1 8637 1 8652 1 8829 1 8834 2 8838 1 8840 1 8866 1 8871 1 8897 2 8902 1 9339 1 9370 1 9378 1 9582 1 9824 1 9837 1 9840 1 9887 1 10056 2 10072 1 10082 1 10085 1 10087 2 10131 1 10318 1 10323 1 10332 3 10349 1 10364 1 10395 1 10568 1 10571 1 10586 2 10593 1 10819 1 10829 1 10831 1 10834 1 10850 1 10866 1 10885 1 11050 2 11053 1 11055 1 11066 1 11068 2 11071 2 11075 1 11081 2 11084 1 11086 1 11088 1 11099 1 11113 1 11131 1 11303 3 11319 2 11325 1 11334 2 11337 1 11562 1 11570 1 11577 1 11586 1 11589 1 11593 1 11803 3 11807 6 11819 2 11822 2 11825 4 11835 1 11838 2 11841 1 11843 1 11848 1 11859 1 12061 2 12077 2 12090 1 12093 1 12309 2 12326 2 12543 1 12556 2 12559 1 12572 1 12574 2 12587 1 12589 1 12591 1 12808 2 12824 2 12837 1 12839 2 13042 1 13057 2 13073 2 13083 1 13089 1 13121 1 13307 1 13324 1 13574 1 13590 1 13872 1 14052 2 14553 1 14588 1 14803 2 15053 2 15800 1 16829 1 16833 1 17577 1 17835 1 18036 1 18083 1 18287 2 18538 1 18580 1 18585 1 18785 1 18800 1 19289 1 19331 3 19536 1 19538 2 19790 1 20044 1 20276 1 20283 1 20535 2 21036 1 21411 1 21536 1 21786 1 21788 1 22036 1 22038 1 22284 1 22286 1 22288 1 22534 1 22536 3 22785 1 22787 1 22789 1 23037 1 23284 1 23538 2 24286 1 27778 1 30309 1 38015 1 40015 1 41667 1 41833 1 47831 1 48082 1 49334 1 49581 2 49831 1 50100 1 50103 1 50321 1 50351 1 50597 1 50843 1 50859 1 50874 1 52097 1
test_mask_123,1253 1 1331 1 1378 1 1456 1 16383 1 16584 1 16626 1 16633 1 16876 1 17092 1 17847 1 17850 1 18098 3 18320 1 18350 2 18600 2 18604 1 19339 1 19347 1 22553 1 22557 1 23538 1 27288 2 29536 1 29713 1 29786 1 29788 1 30036 3 30282 1 30286 1 30288 1 30534 2 30537 1 30789 1 31288 2 32751 1 33536 1 33538 1 33786 1 33788 1 34037 3 34288 1 34535 1 34789 1 35038 2 35288 2 35539 1 36035 2 37536 1 38038 1 38284 2 38789 1 39038 1 39299 1 39800 1 39820 1 40050 1 40053 1 40552 1 41302 1 41551 1 41801 2 42053 2 42322 1 42800 1 45084 1 48081 1
test_mask_124,1253 1 16112 1 16119 1 16352 1 16383 1 16584 1 16626 1 16829 1 16841 2 17091 2 17122 1 17592 2 17822 1 17827 1 17834 1 17843 1 17849 2 17859 1 18067 3 18083 1 18099 2 18320 1 18323 1 18332 1 18334 1 18344 1 18351 1 18569 2 18572 1 18574 1 18595 1 18601 1 18604 2 18816 1 18831 1 19070 1 19316 2 19320 1 19324 1 19339 1 19565 1 19567 4 19815 3 19819 2 20061 1 20063 2 20068 1 20314 2 20319 2 20414 1 20558 1 20563 1 20566 5 20809 3 20813 3 21061 1 21065 2 21314 3 21556 2 21559 1 21561 2 21564 5 21801 2 21805 1 21811 1 21813 1 21816 4 22051 2 22059 2 22067 2 22303 3 22307 3 22314 1 22316 2 22548 1 22553 2 22557 2 22565 3 22569 1 22801 1 22803 1 22805 1 22809 2 22815 2 23053 2 23058 1 23060 2 23301 1 23308 2 23316 1 23550 1 23554 2 23559 2 23563 1 23800 1 23805 1 24048 1 24054 1 24056 1 24298 1 24302 1 24304 1 24548 1 24554 1 24810 2 25056 1 25552 1 25560 2 25802 1 26051 2 26303 2 26550 1 27289 1 28311 1 29536 1 29538 1 29786 1 29788 2 30034 1 30036 3 30040 1 30058 1 30288 1 30307 1 30534 2 30538 1 30558 1 30788 2 31033 2 31038 1 31286 1 31288 2 31539 1 32295 1 32548 1 33042 1 33787 1 34034 1 34037 1 34288 1 34535 1 34789 1 35038 2 35286 1 35288 2 35539 1 35785 1 36035 2 37536 1 38038 1 39314 3 39800 1 39818 1 40066 1 40068 3 40319 1 40567 1 40815 1 41068 5 41074 1 41316 2 41320 1 41327 1 41566 4 41817 1 41820 2 41823 1 42054 1 42069 2 42072 1 42315 1 42318 5 42567 1 42570 2 42577 1 42815 3 42821 1 42827 2 42835 1 43073 4 43078 1 43083 1 43093 2 43317 1 43328 1 43333 1 43570 1 43577 1 43582 2 43585 2 43593 1 43820 1 43830 3 44069 2 44080 2 44083 1 44319 1 44325 4 44331 2 44342 1 44577 1
test_mask_125,124 1 155 1 1253 1 1378 1 1409 1 1456 1 16087 1 16553 1 17791 1 18553 1 19538 2 20382 1 20626 1 22034 1 22036 1 23522 1 23771 1 24271 2 24522 1 27724 3 27974 1 28224 3 28470 1 28473 1 28475 2 28527 1 42015 1 47800 1 51329 1 51833 1 52085 1 52332 1 53585 2 54597 1 56631 1 57394 1 57644 1 57916 1 58665 1 59159 1 59163 2 59180 1 59413 1 59663 1 59907 1 59912 1 59929 1 59944 1 59954 1 59959 1 59967 1 60202 1 60710 1 61460 1 61710 1 62456 1 62458 1
test_mask_126,1253 1 1331 1 18067 3 18318 1 18569 2 18572 1 19316 1 19536 1 19538 2 19565 1 19570 2 19816 1 20284 1 20293 1 20305 1 20414 1 20558 1 20560 2 20563 1 20792 1 20808 1 20810 2 21001 1 21036 1 21300 1 21786 1 21788 1 22036 4 22284 1 22286 3 22290 1 22307 2 22537 2 22784 2 22787 1 22789 1 23038 2 23284 1 23288 2 23536 1 23538 3 23545 1 23778 1 23796 1 24043 1 24292 1 24294 1 24542 1 25294 1 25544 1 25776 1 25786 3 26036 3 26284 1 26287 2 26293 1 26532 1 26535 1 26537 1 26542 2 26782 1 26785 1 26787 1 27030 1 27039 1 27286 1 27288 2 27532 1 27536 1 27538 3 27778 1 27789 1 28032 5 28285 2 28527 1 28776 1 28783 1 28786 1 29028 1 29033 4 29283 1 29286 1 29536 1 29538 1 29786 1 29788 1 30034 5 30284 1 30286 3 30533 5 30539 1 30788 1 31033 2 31286 1 31288 2 31778 1 32026 1 32035 2 32286 1 32786 1 33788 1 34038 1 34535 1 35038 2 35288 1 37536 1 37786 1 37788 1 38038 1 38285 1 39038 2 41536 1 41788 1 42032 1 42034 1 42036 1 42038 1 42285 1 43038 1 43786 1 45286 1 45288 1 45536 1 45538 1 45784 1 45786 3 46035 4 46285 1 47862 2 52253 1
test_mask_127,1253 1 19601 1 19632 1 19862 1 19872 3 20103 1 20121 1 20123 1 20367 1 20373 1 20376 1 20378 1 20600 2 20610 1 20618 1 20620 1 20622 1 20624 3 20629 1 20858 1 20868 1 20871 1 20873 2 21106 2 21118 1 21121 1 21124 1 21128 1 21346 1 21375 1 21593 1 21607 1 21615 5 21621 2 21624 1 21655 1 21847 5 21863 1 21865 2 21874 1 21900 1 21916 1 22098 4 22115 1 22345 8 22367 1 22370 1 22401 1 22595 1 22597 6 22616 1 22619 1 22621 1 22652 1 22846 3 22850 1 22865 1 22868 1 22871 2 22909 1 22912 1 23101 2 23120 1 23339 1 23346 2 23352 1 23356 1 23362 1 23595 3 23601 3 23614 1 23853 1 23866 1 24102 1 24112 1 24345 1 24351 1 24592 1 24607 1 24610 1 24613 1 24616 1 24842 2 24846 1 24852 2 24857 2 24860 1 25096 1 25098 1 25102 1 25108 1 25346 1 25358 2 25592 2 25597 1 25606 4 25856 2 26091 1 26106 2 26342 3 26354 3 26593 1 26595 1 26604 2 26845 1 26855 1 27089 1 27091 1 27339 1 27348 1 27589 1 27838 1 27843 1 27845 1 28089 1 28092 1 28337 1 28339 1 28341 3 28587 1 28589 2 28592 2 28595 1 28837 1 28840 1 28842 2 29085 1 29334 1 29337 2 29340 4 29349 2 29577 1 29590 2 29593 2 29598 3 29834 1 29840 3 29848 3 30077 2 30089 2 30097 2 30338 3 30342 1 30347 1 30350 1 30573 1 30588 3 30596 2 30829 1 30842 1 31074 2 31089 3 31097 2 31340 1 31344 2 31837 1 32084 1 32331 1 32334 1 32345 1 32348 1 32587 1 32599 1 32829 1 32835 1 32839 1 32841 1 33342 1 33350 1 33357 2 33590 1 33592 1 33841 1 34106 1 34339 1 34354 1 35106 1 35604 1 37357 1 37598 1 38848 1 38855 2 39850 2 39862 3 40112 1 40363 1 40859 2 41110 2 41357 2 41366 1 41852 1 41858 2 41864 1 42856 1 43122 1 43125 1 43624 1 43628 1 43872 1 44122 1 44374 1 44376 2 44622 1
test_mask_128,1253 1 1331 1 10119 1 13874 1 16351 2 16383 1 16842 1 16873 1 16877 1 17092 1 17122 3 17127 1 17374 1 18601 1 18605 1 19569 2 19601 1 19819 2 19880 1 19885 1 20068 1 20314 3 20318 3 20336 1 20367 1 20566 5 20587 1 20598 1 20626 1 20629 1 20809 1 20873 1 21066 2 21128 1 21315 2 21556 1 21558 2 21800 8 21818 2 22051 3 22068 1 22302 7 22548 1 22550 1 22553 2 22557 1 22566 1 22800 1 22803 4 22809 1 23054 2 23164 1 23300 1 24196 1 24935 2 25541 1 25791 1 26037 1 26292 1 26532 1 26543 1 27039 1 27288 2 27536 1 27538 2 27778 1 27786 1 27788 1 28033 4 28285 2 28535 1 28784 1 29034 3 29283 1 29286 1 29533 1 29536 1 29538 1 29784 1 29786 1 29788 1 30034 3 30038 1 30284 5 30533 3 30785 1 31034 1 31283 1 31286 1 31288 2 31532 1 32032 1 32034 3 32285 2 32785 2 33033 1 33283 1 33286 1 33536 3 33784 1 33786 1 33788 1 34034 5 34284 5 34535 1 34785 1 35286 1 35288 2 36035 2 36783 1 37536 1 37538 1 37786 1 37788 1 38036 1 38038 1 38285 1 38287 1 38289 1 38535 1 38539 1 39038 1 41801 1 45317 1 45567 1 45816 2 46066 1 47831 1 47841 1 49591 1 49854 1 50089 1 50597 1 50608 1 51351 1 51359 1 51367 1 52100 1
test_mask_129,1253 1 18099 1 18604 1 18848 2 19339 1 19570 1 19600 2 19820 1 19862 1 20325 1 20336 1 20367 1 20567 1 20587 1 20589 1 20610 1 20620 1 20626 1 20629 1 20657 1 21124 1 21159 1 21553 1 21556 2 21559 1 21562 1 21800 2 21805 3 22051 3 22305 1 22308 1 22553 2 22557 1 22569 1 22800 1 22804 1 23054 1 23300 1 23311 1 23555 1 23559 2 23800 1 24053 1 24298 1 24303 2 24314 1 24548 1 24553 2 24810 2 25299 1 25801 2 26037 1 26051 2 26550 1 27288 2 27538 2 27778 1 27789 1 28286 1 28316 1 28556 1 29036 1 29786 1 30036 1 30066 1 30287 2 30307 1 30316 1 30535 1 31314 1 31569 1 32066 1 32303 1 32316 1 39800 1 40053 1 40301 1 40325 1 40567 1 40800 1 40815 1 41053 1 41068 2 41072 1 41074 2 41301 1 41304 1 41320 1 41326 1 41551 1 41553 1 41567 1 41800 1 41802 1 41821 1 41823 2 42053 2 42069 1 42072 1 42315 1 42319 1 42322 1 42325 1 42330 1 42333 1 42575 1 42815 3 42825 3 42831 1 42835 1 43073 3 43078 1 43083 1 43314 4 43322 1 43333 1 43563 3 43569 2 43572 1 43577 1 43585 1 43818 2 43823 1 44063 1 44067 5 44074 2 44082 2 44314 1 44317 4 44324 4 44332 1 44565 1 44815 1 44819 1 44830 1 45067 4 45085 1 45316 5 45566 4 45814 7 45822 1 45830 1 46065 2 46069 1 46080 1 46315 2 46566 2 46581 1 46583 1 47862 2 49613 1 50874 1
test_mask_130,1253 1 8897 1 8923 1 8928 2 8944 1 8960 1 9427 1 9918 1 9949 1 10166 1 10176 1 10178 1 10197 1 10244 1 10412 1 10426 3 10645 1 10665 1 10676 1 10695 2 10885 1 10916 1 10923 1 10925 1 10928 2 10944 1 11144 1 11162 1 11164 1 11175 2 11193 1 11200 1 11244 1 11383 1 11413 1 11429 1 11475 1 11492 1 11664 1 11667 1 11671 1 11749 2 11883 1 11919 1 11922 1 11942 1 11949 2 11981 1 12000 1 12249 1 12373 1 12384 1 12872 1 12876 1 12887 1 12918 1 12934 1 12996 1 13124 1 13126 1 13619 1 13624 2 13746 1 13838 1 13843 1 13868 2 13872 1 13874 1 13934 1 13943 1 14097 2 14349 2 14442 1 14599 3 14619 2 14691 2 14838 1 14849 4 14869 1 14871 1 15100 3 15116 1 15606 1 15621 1 15847 1 15852 2 16087 2 16102 2 16112 1 16119 1 16124 1 16351 2 16595 1 16601 1 16626 1 16829 1 16841 3 16846 1 16857 1 16860 1 16865 1 16873 2 16877 1 17091 3 17096 1 17102 1 17107 2 17122 3 17139 1 17346 3 17351 2 17358 1 17370 1 17373 2 17389 1 17592 2 17604 1 17608 1 17623 2 17850 1 17856 1 17859 2 18107 1 18354 1 18604 3 18613 1 18855 1 19339 3 19569 2 20567 1 21556 4 21562 1 21800 2 21817 3 22052 2 22067 2 22303 2 22307 2 22315 3 22548 1 22553 2 22557 1 22566 2 22569 1 22785 1 22800 1 22803 2 22809 1 22816 1 23054 1 23553 3 23559 2 23800 1 24298 1 24302 3 24548 1 24554 1 25299 2 25552 1 25801 4 26037 1 26051 1 26298 1 26300 2 26303 1 26550 2 26553 2 26800 1 27039 1 27288 2 27536 1 27538 2 28043 1 28285 2 28786 1 29034 1 29536 1 29538 1 29786 1 29788 2 30034 1 30036 3 30284 1 30287 2 30534 2 30537 3 30788 2 31034 1 31039 1 31286 1 31288 2 32026 1 32034 1 32036 1 32296 1 32786 1 33536 1 33538 1 33786 4 34034 1 34036 4 34284 5 34534 2 34537 2 34788 2 35034 1 35038 2 35286 1 35288 2 35539 1 36035 2 36786 1 37536 1 37538 2 37786 3 38036 1 38038 1 38284 2 38535 1 38539 1 39052 1 39800 1 40049 2 40053 1 40069 1 40301 1 40552 1 40800 1 40815 1 41052 2 41070 2 41074 1 41301 2 41304 1 41551 1 41553 1 41800 4 41823 1 42051 1 42053 2 42072 1 42319 2 42322 1 42552 1 42800 1 42817 1 42827 1 43074 2 43078 1 43083 1 43252 1 43315 2 43322 1 43565 1 43569 2 43572 1 43581 1 43818 2 44067 4 44075 1 44083 1 44314 1 44317 3 44325 3 44332 2 44576 2 44835 1 45068 2 45085 1 45567 1 45817 1 45819 2 46581 1 46583 1 51002 1
test_mask_131,1253 1 16334 1 16584 1 16834 1 16841 1 17091 1 17819 1 17822 1 17847 4 17853 1 17878 1 17885 1 18067 3 18084 1 18098 3 18130 2 18317 5 18343 2 18346 1 18349 3 18381 1 18568 3 18572 1 18595 1 18597 1 18600 2 18604 2 18616 1 18624 1 18631 2 18635 1 18816 5 18822 1 18847 4 18866 1 18879 1 18881 1 19069 2 19097 1 19100 1 19126 1 19128 1 19131 1 19316 2 19320 1 19339 1 19347 1 19370 1 19378 1 19565 1 19568 4 19590 2 19597 3 19602 1 19606 1 19622 1 19629 2 19816 2 19819 2 19831 1 19843 1 19862 1 19874 1 20060 2 20068 2 20088 1 20119 1 20307 1 20314 2 20319 2 20346 1 20370 1 20398 1 20404 1 20555 1 20558 1 20563 1 20566 5 20579 1 20589 1 20592 1 20598 1 20610 1 20617 1 20620 1 20623 1 20629 1 20808 4 20815 1 20834 1 20837 1 20840 1 20842 1 20857 1 20865 1 20868 1 20871 1 20873 1 20902 1 20904 2 21065 2 21087 1 21093 1 21118 1 21124 1 21155 1 21300 1 21306 1 21314 3 21553 1 21556 1 21558 2 21562 1 21566 2 21590 1 21608 1 21613 1 21615 3 21621 2 21655 1 21800 6 21811 1 21817 3 21863 1 21874 1 22051 3 22067 2 22302 4 22307 2 22316 1 22371 1 22422 1 22548 1 22550 1 22553 2 22557 2 22565 3 22616 1 22621 1 22800 1 22803 2 22809 2 22815 2 23054 2 23057 1 23060 2 23300 1 23308 2 23362 2 23614 1 24298 1 24548 1 24935 2 25552 1 25802 1 26045 1 26292 1 26301 1 26543 1 26550 2 26772 1 27280 2 27288 2 27536 1 27538 2 27545 1 27778 1 27786 1 27789 1 27795 1 28033 1 28036 1 28043 1 28285 2 28784 3 29033 1 29035 2 29286 1 29536 1 29538 1 29786 3 30034 5 30284 5 30290 1 30533 3 30537 1 30539 1 30786 4 31033 3 31038 1 31286 1 31288 2 31295 1 33042 1 39069 2 39315 1 39555 2 39800 1 40058 2 40318 1 40321 1 40326 1 40559 1 40807 1 40815 1 41052 1 41061 1 41068 4 41074 1 41076 1 41082 1 41304 1 41320 1 41326 2 41567 1 41800 1 41802 1 41809 1 41818 2 41821 1 41823 1 42053 2 42069 1 42072 1 42080 1 42301 1 42307 1 42315 1 42319 1 42321 2 42325 1 42333 1 42337 1 42571 1 42815 3 42823 1 42825 2 42828 1 42831 1 43070 1 43074 2 43078 1 43083 1 43093 1 43315 3 43333 1 43336 1 43564 2 43567 1 43569 4 43586 1 43818 2 43823 1 43831 2 44067 5 44083 1 44127 1 44316 6 44325 3 44331 3 44577 1 44815 1 46080 1
test_mask_132,1253 1 17848 3 18099 2 18349 2 18597 1 18600 2 18604 2 18847 2 19095 1 19339 1 19347 1 19601 1 19843 1 20088 1 20336 1 20569 2 20575 1 20579 1 20587 1 20589 1 20837 1 21556 1 21562 1 21816 4 22066 4 22307 2 22314 7 22553 1 22557 1 22564 7 22815 3 23308 1 23559 2 23800 1 23806 1 24303 2 24548 1 24554 1 24559 1 24809 3 25561 1 25802 1 26052 1 26304 1 26308 1 30058 2 30307 1 30558 1 33801 1 34051 1 40815 1 41068 2 41071 2 41074 3 41082 1 41326 2 41574 1 41820 1 41824 2 42072 2 42319 1 42322 1 42571 1 42816 2 42825 1 42828 1
test_mask_133,1253 1 10119 1 11624 1 12621 2 12871 1 13120 1 13371 1 14115 1 16570 2 16575 1 17817 1 17819 1 18067 3 18317 4 18568 3 18815 1 19315 1 19569 1 19816 1 20566 2 21801 2 22052 1 22303 2 22553 1 26051 2 30288 1 30535 1 41667 1
test_mask_134,1253 1 16083 1 16333 1 16584 2 18067 2 18318 3 18569 2 18816 2 19069 1 19316 1 19568 3 19810 1 19820 1 20060 1 20554 1 20566 2 20808 2 21315 1 21556 1 21801 3 22052 2 22296 1 22303 1 22306 1 22548 1 22553 2 27289 1 27539 1 28286 1 29786 1 30038 1 30288 1 30535 1 31288 1 33536 1 33786 1 33788 1 34034 1 34036 1 34038 1 34287 2 34535 1 35288 2 36036 1 38038 1 38288 1 39551 1 39800 2 40050 2 42827 1 43586 1 44069 1 44326 1 48597 1 48609 1
test_mask_135,1253 1 10088 1 10334 1 10587 1 10593 1 11112 1 11336 1 11589 1 11841 1 12090 1 12092 2 12340 1 12373 1 12376 1 12575 1 12591 1 13079 1 13093 1 13340 1 14589 2 14839 1 15833 1 16083 1 16331 1 16333 2 16581 1 16584 2 16832 1 17082 1 21556 1 21800 2 22052 2 22302 1 22305 1 22548 1 22550 1 22553 2 22557 1 22800 1 34038 1 41659 1 42320 1 42827 1 42850 1 42858 1 42866 1 42874 1 42882 1
test_mask_136,1253 1 8835 1 9582 1 10072 1 10082 4 10087 1 10092 1 10119 1 10318 1 10332 1 10334 1 10364 1 10570 1 10583 1 10585 3 10593 1 10617 1 10829 1 10831 1 10834 1 11081 1 11113 1 11320 1 11335 1 11337 1 11367 1 11570 1 11586 1 11589 1 11624 1 11820 2 11826 1 11836 1 11841 1 11856 1 12076 2 12093 1 12321 1 12326 1 12560 1 12575 1 12828 1 12837 1 12855 1 12871 1 13058 1 13077 1 13087 1 13093 1 13324 1 13329 1 13337 1 13340 1 13575 1 13588 1 13806 2 13812 1 13817 1 14051 1 14067 3 14302 1 14316 4 14553 1 14557 2 14565 5 14588 3 14803 2 14807 1 14816 5 14839 2 15053 2 15069 1 15559 1 15804 1 16081 1 16303 1 16323 1 16548 1 16553 2 16798 1 16810 1 16826 1 16829 1 16832 1 16834 1 17056 1 17060 2 17076 2 17300 1 17327 1 17577 1 17802 1 17811 1 17825 1 17833 1 18051 3 18076 1 18083 1 18301 2 18324 1 18548 1 18551 1 18554 1 18573 2 18582 1 18800 2 18823 2 19308 2 19333 1 19536 1 19538 2 19554 1 19567 1 19794 1 20057 1 20283 3 20293 1 20304 1 20535 2 20561 1 20582 1 20792 1 20806 1 21036 1 21044 1 21546 1 21559 2 21567 1 21788 1 21800 1 21818 2 22036 1 22038 2 22284 1 22286 3 22308 2 22316 1 22537 2 22548 1 22553 2 22557 2 22566 1 22785 1 22787 1 22789 1 22803 1 23038 1 23048 1 23309 1 23538 2 24292 1 24298 1 24548 1 26037 2 26288 1 26534 1 26785 1 27039 1 27288 2 27536 1 27538 2 27778 1 28285 2 28786 1 29034 1 29283 1 29286 1 29536 1 29538 1 29786 1 29788 2 30034 5 30284 1 30286 3 30534 2 30537 3 30786 1 30788 1 31033 2 31286 1 31288 2 32036 1 34038 1 34535 1 35289 1 40828 1 42602 1
